25 160 55 12 plastic
28 126 92 8 plastic
38 135 45 10 plastic
36 46 46 12 plastic
17 87 197 10 plastic
16 103 61 15 plastic
33 117 182 8 plastic
21 182 139 10 plastic
28 28 15 8 plastic
20 171 123 15 plastic
16 187 127 15 plastic
39 120 102 16 plastic
17 45 139 13 plastic
35 145 52 11 plastic
37 86 169 15 plastic
24 166 17 10 plastic
16 15 43 14 plastic
23 146 160 9 plastic
22 118 0 11 plastic
35 188 189 17 plastic
20 65 13 9 plastic
32 71 180 14 plastic
32 144 110 13 plastic
26 57 2 7 plastic
36 122 110 12 plastic
37 125 38 13 plastic
27 32 88 15 plastic
32 71 130 10 plastic
20 113 93 9 plastic
28 101 69 14 plastic
34 193 51 11 plastic
36 12 41 16 plastic
25 67 22 8 plastic
17 125 86 9 plastic
150 412 221 14 trash
3 309 471 14 trash
132 224 412 12 trash
107 11 493 14 trash
8 212 592 14 trash
282 165 157 13 trash
235 41 338 12 trash
26 439 137 12 trash
56 420 351 14 trash
268 20 260 13 trash
251 294 349 12 trash
238 570 187 14 trash
237 424 349 14 trash
203 124 307 13 trash
298 595 62 13 trash
173 244 404 14 trash
94 177 109 14 trash
189 492 105 13 trash
269 65 200 14 trash
53 524 447 13 trash
212 324 534 12 trash
188 586 132 14 trash
264 173 193 13 trash
62 65 199 12 trash
17 576 222 12 trash
7 42 177 12 trash
53 540 184 13 trash
26 141 43 12 trash
208 209 485 12 trash
38 246 336 12 trash
160 272 281 13 trash
110 275 382 13 trash
28 15 67 14 trash
203 556 122 13 trash
174 298 227 12 trash
198 560 1 13 trash
210 442 374 14 trash
20 474 246 13 trash
215 193 575 14 trash
280 533 55 12 trash
148 165 553 13 trash
277 481 94 12 trash
175 298 229 13 trash
292 309 86 14 trash
72 100 569 14 trash
55 258 426 14 trash
74 46 369 14 trash
162 503 233 13 trash
224 362 137 14 trash
121 180 154 13 trash
79 49 151 12 trash
189 520 502 14 trash
102 437 87 13 trash
183 552 174 12 trash
77 356 532 13 trash
224 472 43 13 trash
138 488 162 12 trash
240 311 330 13 trash
262 342 240 13 trash
103 567 298 14 trash
6 16 344 14 trash
198 472 180 14 trash
252 281 144 12 trash
75 290 439 12 trash
281 344 149 12 trash
203 79 474 13 trash
116 359 269 13 trash
148 161 415 12 trash
38 597 203 14 trash
23 437 292 14 trash
74 94 258 12 trash
189 553 371 14 trash
13 573 206 12 trash
92 523 113 12 trash
43 294 387 13 trash
19 115 146 13 trash
127 478 418 12 trash
97 219 64 13 trash
189 536 280 14 trash
172 490 25 14 trash
196 213 226 14 trash
91 284 126 14 trash
124 584 220 12 trash
143 109 209 13 trash
19 435 32 13 trash
4 384 191 12 trash
138 23 166 12 trash
271 200 288 13 trash
129 289 13 12 trash
235 293 108 13 trash
227 485 308 14 trash
245 140 573 13 trash
128 135 520 14 trash
14 91 541 13 trash
36 4 432 12 trash
215 470 548 12 trash
8 554 464 14 trash
256 482 264 12 trash
9 379 304 12 trash
91 558 253 14 trash
277 551 135 12 trash
75 587 594 12 trash
87 470 93 14 trash
124 418 555 14 trash
20 144 301 13 trash
29 107 11 12 trash
233 464 47 14 trash
152 127 228 12 trash
202 536 390 13 trash
209 286 28 12 trash
135 254 361 14 trash
258 545 261 12 trash
49 117 110 12 trash
282 597 441 14 trash
54 372 204 12 trash
284 375 29 12 trash
268 199 433 12 trash
107 337 95 14 trash
118 144 63 14 trash
28 316 298 14 trash
252 157 226 13 trash
266 501 384 12 trash
76 326 32 14 trash
168 209 16 12 trash
51 313 147 12 trash
217 434 174 12 trash
257 147 112 14 trash
174 54 504 12 trash
64 534 83 13 trash
14 31 15 13 trash
272 327 233 12 trash
131 572 303 14 trash
219 322 136 12 trash
213 32 305 14 trash
155 405 187 13 trash
104 425 148 12 trash
74 436 454 13 trash
36 510 176 13 trash
185 455 484 13 trash
188 86 185 14 trash
257 498 91 14 trash
80 144 7 14 trash
296 130 554 14 trash
79 319 349 13 trash
250 581 229 12 trash
48 453 0 12 trash
36 23 484 14 trash
195 102 321 12 trash
274 118 217 12 trash
239 408 512 14 trash
267 579 127 12 trash
190 497 536 12 trash
72 94 520 14 trash
144 415 462 13 trash
87 355 332 13 trash
259 236 385 13 trash
131 436 410 12 trash
153 97 333 12 trash
87 48 52 14 trash
273 491 194 12 trash
205 141 457 12 trash
250 4 551 13 trash
105 146 287 13 trash
171 277 278 14 trash
74 326 86 14 trash
273 511 507 12 trash
180 13 347 14 trash
226 551 27 14 trash
136 175 76 12 trash
174 316 87 13 trash
167 545 71 12 trash
212 316 510 12 trash
240 382 264 12 trash
33 186 495 13 trash
165 306 371 12 trash
268 191 146 12 trash
108 372 140 13 trash
215 138 307 14 trash
122 580 237 13 trash
293 19 333 12 trash
14 480 186 14 trash
39 457 125 12 trash
76 137 590 13 trash
135 47 501 13 trash
170 531 478 14 trash
268 235 168 13 trash
221 39 388 14 trash
123 72 301 13 trash
226 70 459 14 trash
